Cohort,AAC(3),AAC(6'),AAC(6');APH(2''),ABC-F ATP-binding cassette ribosomal protection protein,ACC beta-lactamase,ACI beta-lactamase,ACT beta-lactamase,ADC beta-lactamase without carbapenemase activity,ANT(2''),ANT(3''),ANT(4'),ANT(6),APH(2''),APH(3''),APH(3'),APH(6),ATP-binding cassette (ABC) antibiotic efflux pump,ATP-binding cassette (ABC) antibiotic efflux pump;major facilitator superfamily (MFS) antibiotic efflux pump,ATP-binding cassette (ABC) antibiotic efflux pump;major facilitator superfamily (MFS) antibiotic efflux pump;resistance-nodulation-cell division (RND) antibiotic efflux pump,BUT beta-lactamase,CMY beta-lactamase,CTX-M beta-lactamase,CblA beta-lactamase,CfxA beta-lactamase,DHA beta-lactamase,Erm 23S ribosomal RNA methyltransferase,General Bacterial Porin with reduced permeability to beta-lactams,General Bacterial Porin with reduced permeability to beta-lactams;resistance-nodulation-cell division (RND) antibiotic efflux pump,HERA beta-lactamase,L1 family beta-lactamase,LEN beta-lactamase,MCR phosphoethanolamine transferase,MIR beta-lactamase,MOX beta-lactamase,NDM beta-lactamase,OKP beta-lactamase,OXA beta-lactamase,OXY beta-lactamase,PDC beta-lactamase,SHV beta-lactamase,SRT beta-lactamase,TEM beta-lactamase,aminocoumarin resistant parY,ampC-type beta-lactamase,antibiotic resistant isoleucyl-tRNA synthetase (ileS),blaZ beta-lactamase,cepA beta-lactamase,chloramphenicol acetyltransferase (CAT),ciprofloxacin phosphotransferase,defensin resistant mprF,fosfomycin thiol transferase,fusidic acid inactivation enzyme,glycopeptide resistance gene cluster;van ligase,glycopeptide resistance gene cluster;vanH,glycopeptide resistance gene cluster;vanR,glycopeptide resistance gene cluster;vanS,glycopeptide resistance gene cluster;vanT,glycopeptide resistance gene cluster;vanX,glycopeptide resistance gene cluster;vanXY,kdpDE,lincosamide nucleotidyltransferase (LNU),macrolide phosphotransferase (MPH),major facilitator superfamily (MFS) antibiotic efflux pump,major facilitator superfamily (MFS) antibiotic efflux pump;resistance-nodulation-cell division (RND) antibiotic efflux pump,methicillin resistant PBP2,multidrug and toxic compound extrusion (MATE) transporter,non-erm 23S ribosomal RNA methyltransferase (G748),pmr phosphoethanolamine transferase,quinolone resistance protein (qnr),resistance-nodulation-cell division (RND) antibiotic efflux pump,rifamycin-resistant beta-subunit of RNA polymerase (rpoB),small multidrug resistance (SMR) antibiotic efflux pump,streptothricin acetyltransferase (SAT),sulfonamide resistant sul,tetracycline-resistant ribosomal protection protein,trimethoprim resistant dihydrofolate reductase dfr,undecaprenyl pyrophosphate related proteins
Control,0.0,0.0,0.0,6.605347355040648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.219315686855552,0.0,2.4419575757969767,0.0,0.0,0.0,0.0,4.357016943861097,0.0,6.811699188995112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4572368762434857,0.0,0.0,0.0,0.0,0.0,0.4939862943088307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4939862943088307,14.508040255798825,3.486491863016316,0.0,6.790129083642585,0.0,0.0,0.0,49.0804118511545,2.093102680387104,0.0,0.0,0.0,12.97408326359451,4.717896411592654,2.7477379580937793
Antibiotic,0.0,0.0,0.0,7.150148894661691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.322663737286568,0.0,4.939328256190972,0.0,0.0,1.0426984210890564,0.0,0.0,0.0,5.370485655337438,6.712699882508062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.823827005716836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6416174468520384,0.0,0.0,0.0,0.0,0.0,0.0,8.712715294740386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.473669871591042,4.2495449194575485,0.0,5.058851363168926,0.0,4.402003604128013,0.0,76.38648535277656,0.0,0.0,0.0,0.0,8.216731168934801,3.8856723575327594,0.0
Control,0.0,0.0,0.0,5.161466929383355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.648939462382021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.087053061744427,3.872135801232551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.07739787915132,0.0,12.987089931761517,0.0,0.0,0.0,0.0,0.7503048566176984,0.7503048566176984,0.0,0.0,0.0,0.0,3.5057578979515434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.56367717001434,1.898631323983485,0.0,7.5717227248519565,0.0,1.9917158261745662,0.0,29.67528932900118,0.0,0.0,0.0,0.0,6.077017650693711,5.553584664740454,0.7503048566176984
Antibiotic,0.0,0.0,1.6994261833478612,10.004479589190144,0.0,0.0,0.6433292405453384,0.0,0.0,0.0,0.0,13.58691248990348,0.0,0.0,8.036602970291769,0.6433292405453384,28.223364731883848,0.0,4.995761126647874,0.0,55.927544500587224,0.0,0.0,0.0,0.0,8.022642184607228,3.5455555758248765,4.329525446294241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.355670276480817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9529211026009268,0.0,0.0,61.319379841250054,11.780921673785244,0.6433292405453384,9.217407228381077,0.0,11.747494324098614,7.79062093057557,94.0175889137297,0.0,1.4253455322582111,6.658546155690748,0.0,8.63255635980166,7.555528513660307,3.8566178004148575
Antibiotic,0.0,0.0,0.0,4.676367224713467,0.0,0.0,3.2908251452970436,3.1274223187146943,0.6092029468729949,2.969088011226756,0.0,0.0,0.0,1.0362096257755269,0.0,1.0362096257755269,9.576220269912296,2.644816639332749,3.2336824899356538,0.0,0.0,0.0,0.0,0.0,0.0,1.6454125726485218,7.174312816253298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.881082881864928,1.0362096257755269,0.0,85.13330581186077,0.0,0.0,0.0,0.6092029468729949,0.0,1.8588090068928211,0.0,0.0,0.0,0.0,7.499066552847758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.225865200626958,51.04628895253219,3.386464987648762,2.6692524472648027,10.395648022686233,0.0,2.8688832182403923,0.0,73.5693834838609,0.0,0.0,0.0,0.6092029468729949,4.741218598093624,4.024847716913516,0.0
Control,0.0,8.392193281254174,0.0,17.93076301207275,0.0,0.0,0.0,0.0,0.8842913109981491,0.0,0.0,0.0,0.0,2.1320604277479487,0.8842913109981491,3.2416231008606906,15.999444149357078,0.0,1.8227599181405818,0.0,0.0,0.0,0.0,0.0,0.0,5.7399338217771305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.707051229138731,0.0,0.8842913109981491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4285258426032088,0.0,0.0,15.453257281676214,1.8227599181405818,0.0,6.047255690851296,0.0,3.6455198362811636,0.0,29.992870210722856,5.522026495460648,0.0,0.0,5.343946326400865,7.046641139396575,6.428910041301334,1.8227599181405818
Control,0.0,0.0,0.0,6.944903123787211,0.0,0.0,0.0,0.0,0.0,0.0,1.2467586558276493,0.0,0.0,0.0,0.0,0.0,31.689601456108477,0.0,8.882536878897692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9755169975610976,5.7695069346507815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9882382059149,0.0,0.0,0.0,0.0,0.0,6.49745756461923,4.849444062087244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6418568680008665,0.0,0.0,110.90980410438638,22.25711576533484,0.0,10.066708111886172,0.0,24.44041027351457,0.0,154.01129029558743,1.2467586558276493,5.056032856672734,0.0,0.0,4.127378963823991,5.1977078044109435,7.167919504631262
Control,0.0,0.0,0.0,7.827711900979406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.64767668263579,0.0,3.332252812677584,0.0,2.1870902988180863,0.0,0.0,0.0,0.0,3.8312078724443293,4.341816579135332,2.1381372911853496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.74458855138736,0.0,0.0,0.0,2.1870902988180863,0.0,2.737662723035286,0.0,0.0,0.0,0.0,0.0,0.0,1.0935451494090431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.82902797033305,4.341816579135332,1.0935451494090431,5.836224598322081,0.0,5.885597490144035,0.0,66.3419620397877,0.0,0.0,0.0,0.0,5.347017229383918,4.982646824023112,3.9765204582168754
Antibiotic,0.0,4.788913617694765,0.0,5.75235932212459,0.0,0.0,0.0,0.0,7.981150023085773,9.166567342950888,0.0,0.0,0.7154830625077557,0.0,2.8276793942923426,0.0,11.64074412452358,0.0,4.2215604930487665,0.0,0.0,0.0,0.0,0.0,17.819319356146877,4.9170735891071775,3.273134591350296,0.9730964783000344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.09889767837481,8.360454387367998,0.0,0.0,0.0,396.7015854776261,0.0,3.0675318065981507,0.0,0.0,0.0,2.690926571078244,0.0,0.0,2.522074960956261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.191604254645695,0.0,0.0,15.893237736181007,2.2786383032482944,0.0,9.937412403470528,0.0,3.151058465422495,0.0,47.67629052855905,0.4016484499662951,0.0,0.0,8.545737207699151,11.657012135918489,6.860785612892081,3.453057958942634
Control,0.0,0.0,0.0,3.8895372196366638,0.0,0.0,0.0,0.0,0.0,0.0,0.7790180381348574,0.0,0.0,0.0,7.415176545138147,0.0,6.726252422277012,0.0,4.80570113131875,0.0,0.0,0.0,0.0,0.0,0.0,4.381082485737362,4.912449107743756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.79530572980229,0.0,0.0,0.0,0.0,0.0,3.3656243339646195,2.8490001260005395,0.562970976741581,0.0,0.0,0.0,0.3087734480091617,3.4773873148297634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.35981204682705,3.868221310022027,2.4210299311431602,4.445840996467878,0.0,2.8155228608199274,0.0,59.24089996073043,0.6175468960183234,0.0,0.0,0.0,0.3087734480091617,3.0812780642674538,4.0031715968792145
Antibiotic,0.0,0.0,0.0,16.602223440605155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2523417839136695,0.0,21.726869402966287,1.1669691080086848,6.821270512877033,0.0,0.6983939755919328,0.0,0.0,0.0,0.0,24.03846422781891,2.4219319608790446,6.765596946371322,0.0,0.0,0.0,0.0,18.71218473471557,0.0,0.0,0.0,0.0,10.173018903851876,0.0,0.0,0.0,0.0,0.0,16.20265303315799,4.204416728802014,1.520091375413376,0.0,0.0,0.0,0.0,3.2806242992897667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5106080589951505,0.0,2.9726322249910258,82.39715117000951,17.567058837535054,3.040182750826752,4.308214272724117,0.0,19.325093201954918,0.0,131.5923515594443,1.8653630836006176,2.7234005086942266,0.0,0.0,8.633124324739686,9.350461048989363,5.498618328472168
Antibiotic,0.0,1.9122481827172335,0.0,10.234997109999991,1.2697261617159128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.197142832712426,0.6348630808579564,2.4389110555540308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.10259138982548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.67244332778714,0.0,0.0,0.6348630808579564,0.0,8.997035828717191,2.109942953459508,0.0,0.0,0.0,0.8712014376199783,6.098147097298244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.01078654072986,2.4389110555540308,0.0,9.133858123544773,0.0,2.7066197863650343,0.0,52.0586291701363,9.86355762592768,0.0,0.0,0.0,19.970650385035928,5.44509296520479,0.0
Control,0.0,0.0,0.0,3.378882605105335,0.0,0.0,0.0,2.0001940630130868,0.0,0.0,0.4944790429309234,2.4586264633864063,0.0,0.0,2.9147541397774,0.0,7.481931385968318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9868211372404416,3.3210423993916156,1.397938610203959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8620536964701678,39.0876265171664,0.0,0.0,0.0,0.0,0.0,1.605996656517214,6.55152079631018,0.0,0.0,0.0,0.0,0.0,4.702550846489393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.23470707204648,4.117069766142605,0.0,7.399594216710095,0.0,0.0,0.0,63.31053182890916,7.116547995884206,0.0,2.8343429359500525,0.0,3.378882605105335,2.34713252988287,3.8972022766785983
Control,0.0,0.0,0.6314753223465525,8.089814362552588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.188269392273899,0.6314753223465525,4.802620790217481,0.0,10.341327005306864,0.0,0.0,0.0,0.0,0.0,8.109168987642471,0.6314753223465525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6314753223465525,0.0,115.32779232713389,0.0,0.0,0.0,1.0692187133546616,0.6314753223465525,1.0692187133546616,0.0,0.0,0.0,0.0,6.48683439852584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6314753223465525,38.01022054206806,4.317999967634478,0.6314753223465525,4.171815246109701,0.0,5.986361195020587,0.0,78.74944640777072,0.6314753223465525,0.0,0.0,0.0,1.6765352786548435,2.6985482530299687,0.0
Control,0.0,0.0,0.0,5.935391742520196,0.0,0.0,0.6785777553594866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.599460202586222,0.0,7.493995426813988,0.0,0.0,0.0,0.0,16.274683942318685,0.0,9.121479112330448,0.0,4.3797953584793206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.00150516550332,0.0,17.89004324682726,0.0,0.0,6.8876434094546415,0.6785777553594866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.323242936789714,0.0,0.0,80.51453225782339,18.90701743821615,0.0,5.6377790116129205,0.0,14.062182727328498,0.0,122.18477392567262,0.0,2.9271705911231805,0.0,8.273274023252647,19.328408684308407,6.359949898783146,6.0013274787982045
Antibiotic,0.0,0.0,0.0,7.224617795629843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6452223673494533,13.218480403976326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.944457865065875,3.4026980265321205,1.0454292211490468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.85410643117899,0.0,0.0,0.0,0.0,0.0,2.0676184072876223,0.0,1.0454292211490468,0.0,0.0,0.0,0.0,5.146204726942766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3939436780372554,19.234305424779,3.990566878227984,0.0,5.276917266958108,0.0,1.0454292211490468,0.0,50.54037977667886,0.0,0.0,0.0,1.6452223673494533,6.688489676577474,4.084039165161957,4.1718221211082165
Control,0.0,0.0,0.0,4.051422344241024,0.0,0.0,13.521814855848154,0.0,0.0,0.0,0.0,1.652783911354256,0.0,0.0,0.0,0.0,11.105801648322949,0.495710710048448,4.892442692969864,0.0,0.0,0.0,0.0,0.0,0.0,1.4005711443324351,7.5977333349585985,2.2865207624150954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8553839604147937,0.0,77.18189228968548,0.0,0.0,0.0,0.8639625403178977,0.0,0.0,0.0,0.0,0.0,1.4005711443324351,11.763947036672551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8639625403178977,0.0,38.593683485101344,3.97824570441629,0.0,6.11083527542821,0.0,3.920819609992911,0.0,77.07149163669,2.1045558899591557,0.0,0.0,0.0,3.97824570441629,2.6622505204084117,2.097651771720229
Control,0.0,0.0,0.0,7.713809240714671,0.0,0.0,0.0,0.0,0.0,0.0,0.645177035305977,0.0,0.0,0.0,0.0,0.645177035305977,32.203197407926,0.0,8.416225135318353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.702978733300604,5.168470897316366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.645177035305977,0.0,0.0,0.0,19.755705549193596,0.0,0.0,0.0,0.0,0.0,8.983908564082613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.709228261096631,0.0,0.0,103.89778739183899,20.69853892636324,0.0,9.258579679143729,0.0,22.065021871989572,0.0,138.83313501597883,0.0,3.9163122702154434,0.0,0.0,6.1016446647867575,6.428839331139556,6.793981451458322
Antibiotic,0.0,0.0,0.0,4.17496366598725,0.0,0.0,0.2585244708435498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.502270328673283,0.0,8.828277343009203,0.0,0.0,0.0,0.0,0.2585244708435498,0.0,0.8359389415692661,3.381313934514605,5.801030138927544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.621690993841085,0.0,462.25914687329066,0.0,24.092717866088233,1.5668375490217366,0.0,0.0,0.0,0.0,0.0,3.6037107579964736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.741163359066443,0.0,0.0,107.65570723909177,21.85864108648108,0.0,5.19478488874781,0.2585244708435498,22.909761278759078,0.0,158.99685399402966,1.5668375490217366,4.1117935098096785,0.0,0.0,4.415651296102285,2.500009999423208,7.5335872388612595
Antibiotic,0.0,0.8743289701256732,0.0,17.207786222718433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8743289701256732,1.807134683702436,0.0,24.064495354888134,0.0,7.0285209821644905,0.0,0.8743289701256732,0.0,0.0,0.0,0.0,24.776327904912943,1.807134683702436,5.574472205723902,0.0,0.0,0.0,0.0,6.211548482645064,0.0,0.0,0.0,0.0,5.671032660213944,0.0,0.0,0.0,0.0,0.0,16.23079587606942,2.36898515100913,0.0,0.0,0.0,0.0,0.0,1.4148447925567935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.700143235598229,0.0,2.36898515100913,74.55948724842958,16.719721667266988,1.7486579402513465,4.554293630891708,0.0,19.241423131017807,0.8743289701256732,119.65882515632406,4.39184023640696,3.345496825482848,0.0,0.0,9.687000783926084,8.176015032994382,5.029448440334794
Control,0.0,0.0,0.0,9.774827875712209,0.0,0.0,0.0,1.0614296934553764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.41698549343772,0.5307148467276882,4.36207514972841,0.0,11.968301274543345,0.0,0.0,0.0,0.0,6.518968535975113,7.9148666349510135,1.4743474276148745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5307148467276882,0.0,118.49775640587293,0.0,0.0,0.0,0.9178439097905132,0.9178439097905132,0.0,0.0,0.0,0.0,0.0,6.497829664225472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2227640692966613,37.10771561434723,4.197012069415552,1.2227640692966613,7.9289468208421745,0.0,3.928714689803359,0.5307148467276882,89.42255915561535,1.4743474276148745,0.0,0.0,0.0,0.0,6.584606780151482,0.0
Antibiotic,0.0,0.0,0.0,9.749618819619366,0.0,0.0,0.0,0.0,0.0,0.0,1.1384844481121583,8.276627741358972,0.0,0.0,6.283473007826129,0.0,29.326639599431314,0.0,7.0700253249416845,0.0,0.0,0.0,0.0,0.0,0.0,15.826584454964966,0.0,3.63392116260706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2030410664436952,23.01441285209779,2.2030410664436952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.506378668416103,0.0,4.499969216062416,87.23151131836313,16.49513670499437,2.2030410664436952,11.682865235659383,0.0,18.275446895333467,0.0,117.96114684657834,6.3957359977731105,2.537540937686701,5.1636353456069175,0.0,15.159483081539573,8.604274676629727,5.6854593501586645
Control,0.0,0.0,0.0,5.779393066594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.644203642073087,0.0,7.72866818006291,0.0,0.0,0.0,0.0,13.182957856647299,0.0,9.534008858780698,0.0,4.894978771039507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.73638305728457,0.0,20.258988153767927,0.8128401804637899,0.0,6.18751639479613,0.8128401804637899,0.0,1.7092901833775644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.413345213306212,0.0,0.0,83.32392185508029,19.64190050292585,0.8128401804637899,5.128743868823452,0.0,14.617706702140131,0.0,128.42213741853914,0.8128401804637899,2.6545877477614384,0.0,8.138134598291389,19.21756261475123,5.619909727945286,6.55566215453387
Antibiotic,0.0,0.0,1.7666076203422438,7.285061343734412,0.0,0.0,0.0,0.0,0.0,0.0,6.2379921435184515,4.898709125338153,0.0,0.0,6.636678335651832,0.0,4.303918292221756,3.7018425467403464,3.036958339304272,0.0,0.0,0.0,0.0,0.0,0.0,16.465357412775685,6.32703106235629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.8327352317325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8318630699602085,5.301604843504213,0.0,0.0,0.0,0.0,4.645315103155351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.97182326012165,1.7666076203422438,9.741674899574072,0.0,0.0,3.407368732432741,0.0,60.833843090111586,5.46845016708259,0.0,4.645315103155351,0.0,0.0,3.946279483990424,0.0
Antibiotic,0.0,0.0,2.26131249590973,8.635974231149028,0.0,0.0,0.0,0.9624147303354388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.630268385595957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.976000446008173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9432484106310268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3713554581493845,5.4174143698291495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.521765133843949,22.841348798215872,0.0,16.51520145016358,0.0,0.0,0.0,0.0,17.405907982711426,0.0,0.0,0.0,0.0,8.700367569771002,5.902345055897322,0.0
Antibiotic,0.0,0.0,7.970381672060097,15.267098321917414,0.0,0.0,0.0,0.0,0.6347329346486797,0.0,10.148525420725383,0.0,1.0740262444976478,0.0,0.6347329346486797,0.0,0.0,5.6961003396357714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.481210922349463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1480524889952957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.612201980729314,7.898689839073348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.030860447097153,27.775758418309778,0.0,19.301741524024692,0.0,0.0,0.0,0.0,0.0,0.6347329346486797,0.0,0.0,1.0740262444976478,8.363418195779126,8.157927465958656,0.0
Antibiotic,0.0,0.8572576547308667,0.0,4.118770231264705,0.0,0.0,12.735925217923931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.912797805569695,0.0,8.440468943895375,0.0,4.878024007146612,0.0,3.1058337381732954,0.0,0.0,0.0,0.0,2.0862286891898,0.0,2.6374730083161397,0.0,0.0,0.0,0.8572576547308667,0.0,0.0,0.0,0.0,16.967718683312448,0.0,43.09773963507842,0.0,0.0,0.0,0.0,1.3913184287115623,0.0,0.0,0.0,6.194395223286136,0.8572576547308667,0.0,10.025755560304983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.949908926718095,4.173400988224244,0.0,8.330765074832904,0.0,18.355692898086712,1.7145153094617334,314.33509519334217,0.8572576547308667,5.748285335173647,0.0,0.0,3.529907026376077,0.0,0.8572576547308667
Control,0.0,5.611268242606349,0.0,10.533250280835247,0.0,0.0,7.812356644677019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.012304004150188,0.0,19.69999176171971,0.0,5.993403467369294,0.0,0.0,0.0,0.0,0.0,0.0,8.9822053200161,1.00821431775303,6.471866437297379,0.0,0.0,0.0,0.0,22.191190616652637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5959045638059763,19.370208693543656,4.922729641132575,0.0,0.0,0.0,0.0,3.3366803576553457,4.26345204814228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.102886448854149,0.0,4.33749552146344,71.78790013481711,13.664487763457796,2.012304004150188,9.08725816810584,0.0,12.57556598143389,0.0,154.33865432159527,6.668126811396683,3.0143445080773072,0.0,0.0,14.19705982370721,1.00821431775303,5.425389733628679
Antibiotic,0.0,0.0,0.0,14.457228222048773,0.0,0.0,2.875981861193452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.774212873454028,0.0,11.469489512726412,0.0,1.6386186381237444,0.0,0.0,0.0,0.0,0.0,0.0,5.381569081059603,3.658236134287249,6.183841248664376,0.0,0.0,0.0,0.0,46.66913238319548,0.0,0.0,0.0,0.0,5.507364155789647,0.0,0.0,0.0,0.0,0.0,2.0808560486540575,2.651726563414112,0.0,0.0,0.0,0.0,0.0,5.435412298071751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.774212873454028,22.317272768510218,4.935056972894333,1.0404280243270287,1.0404280243270287,0.0,5.962210663412131,0.0,70.39742212972867,0.0,0.0,0.0,0.0,7.501366242381753,0.0,2.060224986866328
Control,0.0,0.0,0.0,6.369403518834777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.034757573188134,0.0,8.944541877246483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0932409307380286,6.121184720017293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0932409307380286,0.0,0.0,0.0,23.94045397593169,2.0932409307380286,0.0,0.0,0.0,0.0,0.0,2.913437351501293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.581119431003375,0.0,0.0,108.44427341020003,22.845450758766724,0.0,5.902242493901444,0.0,24.389991285291977,0.0,159.31888173389802,0.0,3.8143681685365634,0.0,0.0,0.0,5.4420053938116375,7.6692922217405775
